2019-03-06 16:56:26,800 [  55683]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index js.symbol.qualified.names.index will be built. 
2019-03-06 16:56:26,801 [  55684]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index amd.baseUrl.index will be built. 
2019-03-06 16:56:26,810 [  55693]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index amd.requirePaths.index will be built. 
2019-03-06 16:56:26,812 [  55695]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index js.global.symbol.index will be built. 
2019-03-06 16:56:26,813 [  55696]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index js.exported.index will be built. 
2019-03-06 16:56:26,832 [  55715]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index es6.exported.index will be built. 
2019-03-06 16:56:26,833 [  55716]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index es6.assignment.index will be built. 
2019-03-06 16:56:26,839 [  55722]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index ts.local.classes will be built. 
2019-03-06 16:56:26,844 [  55727]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index ts.embedded.content.index will be built. 
2019-03-06 16:56:26,847 [  55730]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index js.nonglobal.symbol.index will be built. 
2019-03-06 16:56:26,848 [  55731]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index js.gcl.modules will be built. 
2019-03-06 16:56:26,849 [  55732]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index js.doc.modules will be built. 
2019-03-06 16:56:26,858 [  55741]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index js.amd.modules will be built. 
2019-03-06 16:56:26,864 [  55747]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index angularjs.directives.index will be built. 
2019-03-06 16:56:26,866 [  55749]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index angularjs.directives.doc.index will be built. 
2019-03-06 16:56:26,871 [  55754]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index angularjs.controller.index will be built. 
2019-03-06 16:56:26,873 [  55756]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index angularjs.module.index will be built. 
2019-03-06 16:56:26,874 [  55757]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index angularjs.filter.index will be built. 
2019-03-06 16:56:26,889 [  55772]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index angularjs.symbol.index will be built. 
2019-03-06 16:56:26,894 [  55777]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index angularjs.ui.router.states.index will be built. 
2019-03-06 16:56:26,895 [  55778]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index angularjs.ui.router.generic.states.index will be built. 
2019-03-06 16:56:26,896 [  55779]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index angularjs.templateUrl.index will be built. 
2019-03-06 16:56:26,904 [  55787]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index angularjs.generic.modules.index will be built. 
2019-03-06 16:56:26,905 [  55788]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index angularjs.delimiter.index will be built. 
2019-03-06 16:56:26,906 [  55789]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index angular2.templateUrl.index will be built. 
2019-03-06 16:56:26,916 [  55799]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index angular2.source.pipe.index will be built. 
2019-03-06 16:56:26,920 [  55803]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index angular2.source.directive.index will be built. 
2019-03-06 16:56:26,921 [  55804]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index angular2.source.module.index will be built. 
2019-03-06 16:56:26,923 [  55806]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index angular2.metadata.pipe.index will be built. 
2019-03-06 16:56:26,924 [  55807]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index angular2.metadata.entityClassName.index will be built. 
2019-03-06 16:56:26,934 [  55817]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index angular2.metadata.directive.index will be built. 
2019-03-06 16:56:26,936 [  55819]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index angular2.metadata.node.index will be built. 
2019-03-06 16:56:26,938 [  55821]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index angular2.metadata.function.index will be built. 
2019-03-06 16:56:26,939 [  55822]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index angular2.metadata.module.index will be built. 
2019-03-06 16:56:26,947 [  55830]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index php.class.shortName will be built. 
2019-03-06 16:56:26,948 [  55831]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index php.interface.shortName will be built. 
2019-03-06 16:56:26,950 [  55833]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index php.trait.shortName will be built. 
2019-03-06 16:56:26,951 [  55834]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index php.method.shortName will be built. 
2019-03-06 16:56:26,952 [  55835]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index php.field.shortName will be built. 
2019-03-06 16:56:26,954 [  55837]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index php.classConstant.shortName will be built. 
2019-03-06 16:56:26,955 [  55838]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index php.function.shortName will be built. 
2019-03-06 16:56:26,956 [  55839]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index php.constant.shortName will be built. 
2019-03-06 16:56:26,957 [  55840]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index php.constant.case.sensitive.shortName will be built. 
2019-03-06 16:56:26,964 [  55847]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index php.use.shortName will be built. 
2019-03-06 16:56:26,980 [  55863]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index php.use.referenceName will be built. 
2019-03-06 16:56:26,981 [  55864]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index php.inheritors will be built. 
2019-03-06 16:56:26,989 [  55872]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index php.variable.shortName will be built. 
2019-03-06 16:56:26,990 [  55873]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index php.namespace.shortName will be built. 
2019-03-06 16:56:26,993 [  55876]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index vue.components.index will be built. 
2019-03-06 16:56:26,994 [  55877]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index vue.options.index will be built. 
2019-03-06 16:56:26,996 [  55879]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index vue.mixin.binding.index will be built. 
2019-03-06 16:56:27,000 [  55883]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index vue.extends.binding.index will be built. 
2019-03-06 16:56:27,001 [  55884]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index vue.global.directives.index will be built. 
2019-03-06 16:56:27,002 [  55885]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index vue.local.directives.index will be built. 
2019-03-06 16:56:27,014 [  55897]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index vuex.store.index will be built. 
2019-03-06 16:56:27,015 [  55898]   INFO - exImpl$StubIndexInitialization - Initialization done:374 
2019-03-06 16:56:27,703 [  56586]   INFO - penapi.wm.impl.GlobalMenuLinux - Closed dbus-service 'com.canonical.AppMenu.Registrar' 
2019-03-06 16:56:27,904 [  56787]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=12, fontScale=1.0; restored: fontSize=12, fontScale=1.0 
2019-03-06 16:56:28,659 [  57542]   INFO - j.ide.ui.OptionsTopHitProvider - 545 ms spent on EDT to cache options in application 
2019-03-06 16:56:29,281 [  58164]   INFO - .openapi.application.Preloader - com.intellij.openapi.actionSystem.impl.ActionPreloader took 3046 ms 
2019-03-06 16:56:29,985 [  58868]   INFO - ij.components.ComponentManager - com.intellij.openapi.components.impl.ServiceManagerImpl initialized in 11 ms 
2019-03-06 16:56:30,025 [  58908]   INFO - ij.components.ComponentManager - com.intellij.openapi.roots.impl.ProjectRootManagerComponent initialized in 21 ms 
2019-03-06 16:56:30,055 [  58938]   INFO - ij.components.ComponentManager - com.intellij.openapi.vcs.impl.ProjectLevelVcsManagerImpl initialized in 53 ms 
2019-03-06 16:56:30,071 [  58954]   INFO - ij.components.ComponentManager - com.intellij.psi.impl.PsiManagerImpl initialized in 15 ms 
2019-03-06 16:56:30,108 [  58991]   INFO - ij.components.ComponentManager - com.intellij.codeInsight.daemon.impl.DaemonCodeAnalyzerImpl initialized in 17 ms 
2019-03-06 16:56:30,132 [  59015]   INFO - ij.components.ComponentManager - com.intellij.profile.codeInspection.ProjectInspectionProfileManager initialized in 24 ms 
2019-03-06 16:56:30,139 [  59022]   INFO - ellij.project.impl.ProjectImpl - 19 project components initialized in 219 ms 
2019-03-06 16:56:30,153 [  59036]   INFO - .openapi.application.Preloader - com.intellij.ide.ui.search.SearchableOptionPreloader took 871 ms 
2019-03-06 16:56:30,664 [  59547]   INFO - .openapi.application.Preloader - com.intellij.codeInsight.completion.CompletionPreloader took 510 ms 
2019-03-06 16:56:30,674 [  59557]   INFO - .openapi.application.Preloader - com.intellij.ide.actions.GotoClassPresentationUpdater took 8 ms 
2019-03-06 16:56:45,866 [  74749]   WARN - til.ui.update.LazyUiDisposable - use application as a parent disposable 
2019-03-06 16:59:44,308 [ 253191]   INFO - rationStore.ComponentStoreImpl - Saving default projectInspectionProjectProfileManager took 11 ms 
2019-03-06 16:59:44,493 [ 253376]   INFO - ij.components.ComponentManager - com.intellij.openapi.fileEditor.impl.IdeDocumentHistoryImpl initialized in 12 ms 
2019-03-06 16:59:44,591 [ 253474]   INFO - ij.components.ComponentManager - com.intellij.openapi.vcs.changes.ChangesViewManager initialized in 80 ms 
2019-03-06 16:59:44,623 [ 253506]   INFO - ij.components.ComponentManager - com.intellij.openapi.vcs.changes.ChangeListManagerImpl initialized in 115 ms 
2019-03-06 16:59:44,626 [ 253509]   INFO - ij.components.ComponentManager - com.intellij.openapi.vcs.impl.VcsFileStatusProvider initialized in 120 ms 
2019-03-06 16:59:44,628 [ 253511]   INFO - ij.components.ComponentManager - com.intellij.openapi.vcs.impl.LineStatusTrackerManager initialized in 123 ms 
2019-03-06 16:59:44,647 [ 253530]   INFO - ij.components.ComponentManager - com.intellij.openapi.vcs.changes.shelf.ShelvedChangesViewManager initialized in 13 ms 
2019-03-06 16:59:44,681 [ 253564]   INFO - ij.components.ComponentManager - com.intellij.codeInsight.daemon.impl.DaemonListeners initialized in 22 ms 
2019-03-06 16:59:44,710 [ 253593]   INFO - ij.components.ComponentManager - com.intellij.codeInsight.daemon.impl.GeneralHighlightingPassFactory initialized in 28 ms 
2019-03-06 16:59:44,729 [ 253612]   INFO - ij.components.ComponentManager - com.intellij.codeInsight.navigation.CtrlMouseHandler initialized in 14 ms 
2019-03-06 16:59:44,797 [ 253680]   INFO - ij.components.ComponentManager - com.intellij.xdebugger.impl.XDebuggerManagerImpl initialized in 52 ms 
2019-03-06 16:59:44,836 [ 253719]   INFO - ij.components.ComponentManager - org.jetbrains.plugins.terminal.TerminalView initialized in 13 ms 
2019-03-06 16:59:44,904 [ 253787]   INFO - ij.components.ComponentManager - com.intellij.lang.javascript.frameworks.webpack.Webpack4PluginProviderRegistrar initialized in 64 ms 
2019-03-06 16:59:44,913 [ 253796]   INFO - ellij.project.impl.ProjectImpl - 114 project components initialized in 604 ms 
2019-03-06 16:59:44,914 [ 253797]   INFO - le.impl.ModuleManagerComponent - 0 module(s) loaded in 0 ms 
2019-03-06 16:59:44,986 [ 253869]   INFO - ij.components.ComponentManager - com.intellij.openapi.roots.impl.ModuleRootManagerComponent initialized in 13 ms 
2019-03-06 16:59:45,251 [ 254134]   INFO - j.ide.script.IdeStartupScripts - 0 startup script(s) found 
2019-03-06 16:59:45,867 [ 254750]   INFO - rojectCodeStyleSettingsManager - Initialized from default code style settings. 
2019-03-06 16:59:46,172 [ 255055]   INFO - penapi.wm.impl.GlobalMenuLinux - created instance of GlobalMenuLinux for xid=0x3a0022b 
2019-03-06 16:59:46,313 [ 255196]   INFO - om.intellij.util.ProfilingUtil - Profiling agent is not enabled. Add -agentlib:yjpagent to idea.vmoptions if necessary to profile IDEA. 
2019-03-06 16:59:46,830 [ 255713]   INFO -              PerformancePlugin - Performance Plugin is in silent mode 
2019-03-06 16:59:47,259 [ 256142]   INFO - Tools.base.JsbtStartupActivity - Detecting buildfiles for com.intellij.lang.javascript.buildTools.grunt.GruntfileManager 
2019-03-06 16:59:47,270 [ 256153]   INFO - Tools.base.JsbtStartupActivity - Detecting buildfiles for com.intellij.lang.javascript.buildTools.gulp.GulpfileManager 
2019-03-06 16:59:47,271 [ 256154]   INFO - Tools.base.JsbtStartupActivity - Detecting buildfiles for com.intellij.lang.javascript.buildTools.npm.PackageJsonFileManager 
2019-03-06 16:59:47,387 [ 256270]   INFO - .diagnostic.PerformanceWatcher - Post-startup activities under progress took 391ms; general responsiveness: ok; EDT responsiveness: ok 
2019-03-06 16:59:47,869 [ 256752]   INFO - Json.PackageJsonUpdateNotifier - processPackageJsonFiles [] 
2019-03-06 16:59:48,569 [ 257452]   WARN - tartup.impl.StartupManagerImpl - /home/cmsstudent/PhpstormProjects/untitled/.idea 
java.io.FileNotFoundException: /home/cmsstudent/PhpstormProjects/untitled/.idea
	at com.intellij.openapi.util.io.FileUtil.isFileSystemCaseSensitive(FileUtil.java:1511)
	at com.intellij.ide.startup.impl.StartupManagerImpl.checkFsSanity(StartupManagerImpl.java:257)
	at com.intellij.ide.startup.impl.StartupManagerImpl.runPostStartupActivities(StartupManagerImpl.java:177)
	at com.intellij.openapi.project.impl.ProjectManagerImpl.lambda$null$7(ProjectManagerImpl.java:411)
	at com.intellij.openapi.application.TransactionGuardImpl$2.run(TransactionGuardImpl.java:315)
	at com.intellij.openapi.application.impl.LaterInvocator$FlushQueue.doRun(LaterInvocator.java:435)
	at com.intellij.openapi.application.impl.LaterInvocator$FlushQueue.runNextEvent(LaterInvocator.java:419)
	at com.intellij.openapi.application.impl.LaterInvocator$FlushQueue.run(LaterInvocator.java:403)
	at java.awt.event.InvocationEvent.dispatch(InvocationEvent.java:311)
	at java.awt.EventQueue.dispatchEventImpl(EventQueue.java:764)
	at java.awt.EventQueue.access$500(EventQueue.java:98)
	at java.awt.EventQueue$3.run(EventQueue.java:715)
	at java.awt.EventQueue$3.run(EventQueue.java:709)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:74)
	at java.awt.EventQueue.dispatchEvent(EventQueue.java:734)
	at com.intellij.ide.IdeEventQueue.defaultDispatchEvent(IdeEventQueue.java:723)
	at com.intellij.ide.IdeEventQueue._dispatchEvent(IdeEventQueue.java:672)
	at com.intellij.ide.IdeEventQueue.dispatchEvent(IdeEventQueue.java:367)
	at java.awt.EventDispatchThread.pumpOneEventForFilters(EventDispatchThread.java:205)
	at java.awt.EventDispatchThread.pumpEventsForFilter(EventDispatchThread.java:116)
	at java.awt.EventDispatchThread.pumpEventsForHierarchy(EventDispatchThread.java:105)
	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:101)
	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:93)
	at java.awt.EventDispatchThread.run(EventDispatchThread.java:82)
2019-03-06 16:59:48,608 [ 257491]   INFO - pl.projectlevelman.NewMappings - VCS Root: [] - [<Project>] 
2019-03-06 16:59:48,840 [ 257723]   INFO - llij.database.util.SqlDialects - SQL dialects initialized in 67 ms 
2019-03-06 16:59:48,856 [ 257739]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 107ms; general responsiveness: ok; EDT responsiveness: ok 
2019-03-06 16:59:48,872 [ 257755]   INFO - cript.buildTools.base.JsbtUtil - Iterating over content roots for module /home/cmsstudent/PhpstormProjects/untitled/.idea/untitled.iml 
2019-03-06 16:59:48,872 [ 257755]   INFO - cript.buildTools.base.JsbtUtil - Detecting in content root /home/cmsstudent/PhpstormProjects/untitled 
2019-03-06 16:59:48,872 [ 257755]   INFO - cript.buildTools.base.JsbtUtil - Detecting by children: [] 
2019-03-06 16:59:48,872 [ 257755]   INFO - Tools.base.JsbtStartupActivity - Found [] for com.intellij.lang.javascript.buildTools.grunt.GruntService 
2019-03-06 16:59:48,872 [ 257755]   INFO - cript.buildTools.base.JsbtUtil - Iterating over content roots for module /home/cmsstudent/PhpstormProjects/untitled/.idea/untitled.iml 
2019-03-06 16:59:48,872 [ 257755]   INFO - cript.buildTools.base.JsbtUtil - Detecting in content root /home/cmsstudent/PhpstormProjects/untitled 
2019-03-06 16:59:48,873 [ 257756]   INFO - cript.buildTools.base.JsbtUtil - Detecting by children: [] 
2019-03-06 16:59:48,873 [ 257756]   INFO - Tools.base.JsbtStartupActivity - Found [] for com.intellij.lang.javascript.buildTools.gulp.GulpService 
2019-03-06 16:59:48,874 [ 257757]   INFO - cript.buildTools.base.JsbtUtil - Iterating over content roots for module /home/cmsstudent/PhpstormProjects/untitled/.idea/untitled.iml 
2019-03-06 16:59:48,874 [ 257757]   INFO - cript.buildTools.base.JsbtUtil - Detecting in content root /home/cmsstudent/PhpstormProjects/untitled 
2019-03-06 16:59:48,874 [ 257757]   INFO - ols.npm.PackageJsonFileManager - Found package.json in /home/cmsstudent/PhpstormProjects/untitled: null 
2019-03-06 16:59:48,874 [ 257757]   INFO - Tools.base.JsbtStartupActivity - Found [] for com.intellij.lang.javascript.buildTools.npm.NpmScriptsService 
2019-03-06 16:59:48,899 [ 257782]   INFO - tor.impl.FileEditorManagerImpl - Project opening took 4664 ms 
2019-03-06 16:59:49,034 [ 257917]   INFO - rationStore.ComponentStoreImpl - Saving appFileTypeManager took 17 ms, XDebuggerSettings took 11 ms 
2019-03-06 16:59:49,200 [ 258083]   INFO - .TypeScriptLibraryProviderImpl - Start refreshing typescript libraries 
2019-03-06 16:59:49,683 [ 258566]   INFO - .TypeScriptLibraryProviderImpl - End refreshing typescript libraries 
2019-03-06 16:59:49,904 [ 258787]   INFO - rationStore.ComponentStoreImpl - Saving Project '/home/cmsstudent/PhpstormProjects/untitled' untitledPhpRuntimeConfiguration took 12 ms, ProjectCodeStyleConfiguration took 32 ms 
2019-03-06 16:59:50,421 [ 259304]   INFO - mponents.impl.stores.StoreUtil - saveProjectsAndApp took 2107 ms 
2019-03-06 16:59:50,690 [ 259573]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 1832ms; general responsiveness: ok; EDT responsiveness: 1/2 sluggish, 1/2 very slow 
2019-03-06 16:59:50,693 [ 259576]   INFO - indexing.UnindexedFilesUpdater - Unindexed files update started: 444 files to update 
2019-03-06 16:59:55,785 [ 264668]   INFO - ndex.PrebuiltIndexProviderBase - Using prebuilt sdk-stubs from /home/cmsstudent/.PhpStorm2019.1/system/index/.persistent/prebuilt/JavaScript/sdk-stubs.input 
2019-03-06 17:00:04,344 [ 273227]   INFO - ndex.PrebuiltIndexProviderBase - Using prebuilt sdk-stubs from /home/cmsstudent/.PhpStorm2019.1/system/index/.persistent/prebuilt/PHP/sdk-stubs.input 
2019-03-06 17:00:11,289 [ 280172]   INFO - .diagnostic.PerformanceWatcher - Unindexed files update took 20596ms; general responsiveness: ok; EDT responsiveness: ok 
2019-03-06 17:00:11,459 [ 280342]   INFO - j.ide.ui.OptionsTopHitProvider - 164 ms spent to cache options in project 
2019-03-06 17:00:11,459 [ 280342]   INFO - tartup.impl.StartupManagerImpl - Some post-startup activities freeze UI for noticeable time. Please consider making them DumbAware to do them in background under modal progress, or just making them faster to speed up project opening. 
2019-03-06 17:00:11,459 [ 280342]   INFO - tartup.impl.StartupManagerImpl - Activity run in 164ms on UI thread 
2019-03-06 17:00:11,508 [ 280391]   INFO - cloudConfig.CloudConfigManager - === StatusBar ignored === 
2019-03-06 17:00:11,987 [ 280870]   INFO - j.ide.ui.OptionsTopHitProvider - 265 ms spent on EDT to cache options in project 
2019-03-06 17:00:12,407 [ 281290]   INFO - j.ide.plugins.RepositoryHelper - using cached plugin list (updated at 06.03.19 16:55) 
2019-03-06 17:00:33,908 [ 302791]   INFO - rationStore.ComponentStoreImpl - Saving appUpdatesConfigurable took 12 ms 
2019-03-06 17:00:33,959 [ 302842]   INFO - mponents.impl.stores.StoreUtil - saveProjectsAndApp took 149 ms 
2019-03-06 17:01:23,062 [ 351945]   WARN - com.intellij.util.xmlb.Binding - no accessors for class java.lang.Object 
2019-03-06 17:01:23,062 [ 351945]   INFO - rationStore.ComponentStoreImpl - Saving Project '/home/cmsstudent/PhpstormProjects/untitled' untitledChangeListManager took 12 ms, DrupalConfiguration took 18 ms, ToolWindowManager took 11 ms, Vcs.Log.Tabs.Properties took 15 ms, VcsManagerConfiguration took 11 ms, XDebuggerManager took 27 ms 
2019-03-06 17:01:23,639 [ 352522]   INFO - ellij.project.impl.ProjectImpl - 114 project components initialized in 31 ms 
2019-03-06 17:01:23,640 [ 352523]   INFO - le.impl.ModuleManagerComponent - 0 module(s) loaded in 0 ms 
2019-03-06 17:01:23,694 [ 352577]   INFO - rojectCodeStyleSettingsManager - Initialized from default code style settings. 
2019-03-06 17:01:23,762 [ 352645]   WARN - pl.local.NativeFileWatcherImpl - The current <b>inotify</b>(7) watch limit is too low. <a href="https://confluence.jetbrains.com/display/IDEADEV/Inotify+Watches+Limit">More details.</a> 
2019-03-06 17:01:23,774 [ 352657]   WARN - api.vfs.impl.local.FileWatcher - The current <b>inotify</b>(7) watch limit is too low. <a href="https://confluence.jetbrains.com/display/IDEADEV/Inotify+Watches+Limit">More details.</a> 
2019-03-06 17:01:23,821 [ 352704]   INFO -              PerformancePlugin - Performance Plugin is in silent mode 
2019-03-06 17:01:23,884 [ 352767]   INFO - Tools.base.JsbtStartupActivity - Detecting buildfiles for com.intellij.lang.javascript.buildTools.grunt.GruntfileManager 
2019-03-06 17:01:23,885 [ 352768]   INFO - Tools.base.JsbtStartupActivity - Detecting buildfiles for com.intellij.lang.javascript.buildTools.gulp.GulpfileManager 
2019-03-06 17:01:23,885 [ 352768]   INFO - Tools.base.JsbtStartupActivity - Detecting buildfiles for com.intellij.lang.javascript.buildTools.npm.PackageJsonFileManager 
2019-03-06 17:01:23,889 [ 352772]   INFO - .diagnostic.PerformanceWatcher - Post-startup activities under progress took 18ms; general responsiveness: ok; EDT responsiveness: ok 
2019-03-06 17:01:24,263 [ 353146]   INFO - tartup.impl.StartupManagerImpl - /var/www/site.ru/public_html/.idea case-sensitivity: expected=true actual=true 
2019-03-06 17:01:24,278 [ 353161]   WARN - api.vfs.impl.local.FileWatcher - Project files cannot be watched (are they under network mount?) 
2019-03-06 17:01:24,284 [ 353167]   INFO - tartup.impl.StartupManagerImpl - unwatched roots: [/var/www/site.ru/public_html] 
2019-03-06 17:01:24,291 [ 353174]   INFO - tartup.impl.StartupManagerImpl - manual watches: [/var/www/site.ru/public_html] 
2019-03-06 17:01:24,334 [ 353217]   INFO - pl.projectlevelman.NewMappings - VCS Root: [] - [<Project>] 
2019-03-06 17:01:24,561 [ 353444]   INFO -  #git4idea.commands.GitHandler - [.] git version 
2019-03-06 17:01:24,561 [ 353444]   INFO - Json.PackageJsonUpdateNotifier - processPackageJsonFiles [] 
2019-03-06 17:01:24,624 [ 353507]   INFO -  #git4idea.commands.GitHandler - git version 2.17.1 
2019-03-06 17:01:24,646 [ 353529]   INFO - ea.config.GitExecutableManager - Git version for /usr/bin/git : 2.17.1 
2019-03-06 17:01:24,911 [ 353794]   INFO - pl.projectlevelman.NewMappings - VCS Root: [Git] - [/var/www/site.ru/public_html] 
2019-03-06 17:01:25,001 [ 353884]   INFO - tor.impl.FileEditorManagerImpl - Project opening took 1601 ms 
2019-03-06 17:01:25,024 [ 353907]   INFO - cript.buildTools.base.JsbtUtil - Iterating over content roots for module /var/www/site.ru/public_html/.idea/public_html.iml 
2019-03-06 17:01:25,024 [ 353907]   INFO - cript.buildTools.base.JsbtUtil - Detecting in content root /var/www/site.ru/public_html 
2019-03-06 17:01:25,024 [ 353907]   INFO - cript.buildTools.base.JsbtUtil - Detecting by children: [file:///var/www/site.ru/public_html/.git, file:///var/www/site.ru/public_html/core, file:///var/www/site.ru/public_html/.idea, file:///var/www/site.ru/public_html/sites, file:///var/www/site.ru/public_html/config, file:///var/www/site.ru/public_html/themes, file:///var/www/site.ru/public_html/vendor, file:///var/www/site.ru/public_html/modules, file:///var/www/site.ru/public_html/profiles, file:///var/www/site.ru/public_html/.htaccess, file:///var/www/site.ru/public_html/README.md, file:///var/www/site.ru/public_html/index.php, file:///var/www/site.ru/public_html/libraries, file:///var/www/site.ru/public_html/.csslintrc, file:///var/www/site.ru/public_html/.gitignore, file:///var/www/site.ru/public_html/robots.txt, file:///var/www/site.ru/public_html/update.php, file:///var/www/site.ru/public_html/web.config, file:///var/www/site.ru/public_html/INSTALL.txt, file:///var/www/site.ru/public_html/LICENSE.txt, file:///var/www/site.ru/public_html/autoload.php, file:///var/www/site.ru/public_html/.editorconfig, file:///var/www/site.ru/public_html/.eslintignore, file:///var/www/site.ru/public_html/composer.json, file:///var/www/site.ru/public_html/composer.lock, file:///var/www/site.ru/public_html/.eslintrc.json, file:///var/www/site.ru/public_html/.gitattributes, file:///var/www/site.ru/public_html/.ht.router.php, file:///var/www/site.ru/public_html/example.gitignore] 
2019-03-06 17:01:25,024 [ 353907]   INFO - Tools.base.JsbtStartupActivity - Found [] for com.intellij.lang.javascript.buildTools.grunt.GruntService 
2019-03-06 17:01:25,024 [ 353907]   INFO - cript.buildTools.base.JsbtUtil - Iterating over content roots for module /var/www/site.ru/public_html/.idea/public_html.iml 
2019-03-06 17:01:25,024 [ 353907]   INFO - cript.buildTools.base.JsbtUtil - Detecting in content root /var/www/site.ru/public_html 
2019-03-06 17:01:25,024 [ 353907]   INFO - cript.buildTools.base.JsbtUtil - Detecting by children: [file:///var/www/site.ru/public_html/.git, file:///var/www/site.ru/public_html/core, file:///var/www/site.ru/public_html/.idea, file:///var/www/site.ru/public_html/sites, file:///var/www/site.ru/public_html/config, file:///var/www/site.ru/public_html/themes, file:///var/www/site.ru/public_html/vendor, file:///var/www/site.ru/public_html/modules, file:///var/www/site.ru/public_html/profiles, file:///var/www/site.ru/public_html/.htaccess, file:///var/www/site.ru/public_html/README.md, file:///var/www/site.ru/public_html/index.php, file:///var/www/site.ru/public_html/libraries, file:///var/www/site.ru/public_html/.csslintrc, file:///var/www/site.ru/public_html/.gitignore, file:///var/www/site.ru/public_html/robots.txt, file:///var/www/site.ru/public_html/update.php, file:///var/www/site.ru/public_html/web.config, file:///var/www/site.ru/public_html/INSTALL.txt, file:///var/www/site.ru/public_html/LICENSE.txt, file:///var/www/site.ru/public_html/autoload.php, file:///var/www/site.ru/public_html/.editorconfig, file:///var/www/site.ru/public_html/.eslintignore, file:///var/www/site.ru/public_html/composer.json, file:///var/www/site.ru/public_html/composer.lock, file:///var/www/site.ru/public_html/.eslintrc.json, file:///var/www/site.ru/public_html/.gitattributes, file:///var/www/site.ru/public_html/.ht.router.php, file:///var/www/site.ru/public_html/example.gitignore] 
2019-03-06 17:01:25,024 [ 353907]   INFO - Tools.base.JsbtStartupActivity - Found [] for com.intellij.lang.javascript.buildTools.gulp.GulpService 
2019-03-06 17:01:25,024 [ 353907]   INFO - cript.buildTools.base.JsbtUtil - Iterating over content roots for module /var/www/site.ru/public_html/.idea/public_html.iml 
2019-03-06 17:01:25,024 [ 353907]   INFO - cript.buildTools.base.JsbtUtil - Detecting in content root /var/www/site.ru/public_html 
2019-03-06 17:01:25,024 [ 353907]   INFO - ols.npm.PackageJsonFileManager - Found package.json in /var/www/site.ru/public_html: null 
